32977:106257,97366,90074,86200,82471,79794,67476,67262,62976,46437
32978:46925,52097,123267,112160,103186,98419,97173,87236,82944,82688
32982:
32984:37653,122596,116585,115723,106250,102761,101605,94656,94334,91756
32986:121483,118829,116973,115529,113937,110405,105639,102784,98184,87345
32994:16596
33005:118847,93778,93336,85935,76594,76357,74280,61929,54763,22610
33043:91253,49695,123218,123170,122420,121947,121905,121286,120157,119599
33045:119282,116065,114006,112857,107706,106780,97999,94521,77148,76400
33108:122135,119215,114515,104885,91493,81015,79870,75393,73305,70799
33135:35,19,129,18,17,610,7,10,27,78
33136:96020,120269,113685,108043,106511,79913,78288,78031,72997,72801
33149:123327,122826,122802,121732,120729,120658,119121,118055,117245,117221
33151:118477,113296,88547,84700,81726,77776,76170,76148,75252,70149
33181:122558,122213,122194,121101,119717,118915,118188,116698,116510,115877
33201:120709,111774,98371,83308,74363,73898,71460,68807,66205,64936
33206:122624,121599,119748,118582,114009,113344,111240,107918,102039,96039
33207:4646,14113,114251,79906,78353,66008,58214,46365,21832,51148
33225:117656,115557,112217,109053,108752,107076,101045,99744,97010,88684
33232:81372,98968,35714,35,19,18,17,7,10,11
33258:47993,9537,57371
33261:115993,112734,94961,91655,84465,79516,77211,76890,74093,69829
33268:52770
33316:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
33346:60942,120107,117844,117701,116540,116293,115165,114574,112826,111314
33352:52673,120469,119764,117315,115085,110033,109529,109299,109269,108465
33355:66922,46905,21822,17590,49458,28879,17427,244,35,19
33364:117483,114465,100361,75095,73887,63682,61685,60879,48172,39226
33373:122741,120480,120248,120150,119999,118895,118831,118631,117967,117739
33374:92196,63121,33055,35,19,18,17,7,10,11
33406:107438,81303,75136,66687,30317,30539,15371,14118,7684,244
33409:121824,108822,103225,50997,48966,81112,65522,29457,17342,25363
33421:121904,120262,118638,114190,110156,109328,108685,107101,105394,102618
33432:72595,122600,121874,121230,120705,120421,119728,118798,118488,118028
33443:94376,88806,82422,68484,53271,12948,22035,3049,10,11
33453:87670,63384,16034,197,33,64,186,154,98,8
33454:85701,85600,82921,11637,13277,839,621,738,762,541
33491:120258,117844,117726,114655,114574,111555,108235,106148,103708,99392
33525:129,78,45,98,57,27,72,24,44,16
33527:
33528:121326,118712,89625,51952,36771,14006,1808,26540,36274,17904
33539:119139,76088,35320,122958,121500,121449,120640,119738,119126,117700
33541:113860,108528,106214,93280,84006,68625,63591,59802,41702,28937
33547:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
33554:129,78,45,98,57,27,72,24,44,16
33557:99983,86808,86058,37274,119751,118749,103630,82807,68,80
33561:103264,83913,83430,73498,28594,68,98,22018,129,643
33582:129,68,145,45,13,154,98,85,177,1
33590:121493,114266,94585,81311,71252,62990,57149,13978,19973,26871
33614:35,19,18,17,7,4,2,30,27,44
33615:121874,118488,117892,109378,106010,101893,101138,100296,96281,95175
33616:27643,71201,68,98,5975,45824,129,197,67,15718
33621:53672
33652:35,19,18,17,7,10,11,3,14,4
33701:57714,121576,118414,114141,99419,93690,74859,71072,62401,16946
33702:75664,71670,104301,92276,72762,7941,8961,123221,122842,122286
33707:105329,96204,93496,79414,74493,52768,40553,2506,120784,120371
33721:120258,117726,114655,111555,108235,90914,76635,33059,121459,120036
33722:113202,102205,83655,58101,6186,102894,87686,26823,68,80
33737:123265,123231,122647,120324,120055,119579,119381,119203,117643,115828
33752:119581,119520,119338,119142,116632,105153,100740,88947,75829,73271
33783:118861,118285,112482,112275,107315,102666,101071,98123,91168,90719
33787:121420,117410,111944,101208,91708,90193,88388,83806,79530,75650
33789:93107,91972,91755,73376,69973,66644,56154,53342,48980,48679
33807:112072,107222,105235,90983,78862,72346,67784,67501,64744,63711
33808:82038,49008,2614,121363,120883,116537,112188,106470,106256,104138
33809:121630,115363,109041,106269,103035,97493,97429,90001,75337,73461
33837:88888,60709,54658,52321,25464,49386,12722,123146,122415,112971
33841:36208
33844:120709,120052,111864,111774,98371,83308,74363,73898,71460,69831
33859:123077,81296,25552,100587,47904,27047,41401,33802,15512
33866:123091,122587,120376,119079,118793,116521,115818,114665,114365,112642
33868:57825,10,11,18,17,3,14,7,8,15
33869:107878,39319,129,68,145,45,13,154,98,85
33874:119821,118432,116434,110192,107757,101199,88177,86334,81275,67306
33884:108977,84337,68558,109257,62592,113896,111435,107561,103538,97152
33910:82400,10,11,18,17,3,14,7,8,15
33921:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
33988:122112,111382,103888,102560,90623,88910,86155,83306,82626,74333
33998:107411,105970,104690,101511,62244,54357,37323,98968,66828,53377
34022:86051,123042,121455,115473,115092,113053,110513,106099,105742,105558
34027:91690,122152,117258,117254,116263,113304,109801,108071,104553,100883
34041:123049,113550,110326,106192,105708,97560,85200,61303,55527,50147
34048:100720,96294,84004,67817,48317,44058,24688,34003,5468,68361
34054:112220,110855,109824,106999,104678,103175,95527,94532,87344,78064
34068:52673,875,121844,120830,118969,118877,117960,117747,117315,116665
34092:104766,89028,83353,54479,48337,37146,14504,27165,10775
34093:122290,113829,105151,99395,91955,88232,72405,58548,118522,114619
34105:77581,62840,29573,11401,1754,244,35,19,9,610
34106:122371,118273,91791,88586,81699,70150,58374,43783,39402,14508
34119:22674,18,17,35,19,10,7,11,3,14
34124:121021,118173,114660,114209,113757,111292,109480,107139,106988,96805
34148:123091,122656,122587,121749,120560,120376,120085,119683,119661,119079
34172:115229,123316,123078,120796,120283,120198,118816,118278,118127,117592
34174:119906,113166,83207,74144,65419,64338,63229,59469,59091,53178
34179:80861,244,9,45,338,299,154,228,98,4
34188:70019,121286,115124,115106,107720,98986,97938,92761,77419,70359
34227:50402,18,17,35,19,10,7,11,3,14
34292:121543,120926,120753,120546,119853,119609,118862,117199,116523,116024
34293:9265
34304:120027,119074,118275,116993,116595,115591,114104,113950,111933,111549
34309:100893,98818,96913,62617,5851,16382,21112,13893,7941,35
34318:122798,113646,104992,96407,86762,85392,81299,79230,79148,74958
34335:997
34341:83726,71303,63825,119680,100720,96294,84004,62180,103454,57668
34347:97549,60217,16299,50090,35,19,78,129,27,137
34350:59062,68,129,98,45,145,154,13,244,80
34378:96630,90678,78420,39002,6145,115962,110448,103114,101968,99978
34398:115980,83265,90254,68448,25510,42438,38658,25306,244,35
34403:3290,120467,120221,103001,86151,66983,55433,47339,37164,31210
34421:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
34433:110568,123146,119524,118487,117256,115483,115341,107410,95101,94247
34468:42137,28402,6836,122302,121176,120909,119449,118443,113943,111768
34470:122145,120773,120255,118825,117650,115752,115287,114822,112888,111900
34492:123091,122587,120376,119079,118793,117818,116714,116521,115818,114667
34498:119245,70088,102947,88604,55694,30290,119196,117230,114066,95106
34499:117632,115140,113727,110485,104579,100879,99359,90233,89977,84038
34511:99359,90233,44547,12617,98,68,129,45,643,244
34512:55833,122640,121608,119955,119257,119229,118074,117415,117157,112433
34523:122522,121424,121068,116844,116123,111859,105614,103461,100561,100408
34527:122137,121365,120915,120563,119532,117161,116336,115728,115631,115625
34529:123115,123050,122773,122637,122614,122490,122111,121997,121972,121708
34541:118265,116067,114275,113877,110890,107959,106985,105014,104322,102514
34552:122445,122066,119472,116071,115630,111816,109784,103489,101793,101190
34553:119027,116288,108260,106128,100813,96913,93309,90639,88916,85715
34579:61189,197,137,98,68,33,78,64,186,154
34594:8168,112114,73175,61348,61100,46937,129,78,45,98
34603:82361,123086,122500,121646,120143,119927,119866,119713,118687,118498
34628:64481
34632:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
34681:116968,112043,98874,98703,34904,119377,115078,110532,95435,85583
34697:76166,40543,17257,122973,112852,105624,101574,100519,98022,97329
34698:118571,118449,116543,115530,111023,98234,97356,95178,84053,80312
34702:23980,35,19,18,17,7,10,11,3,14
34703:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
34709:108499,103810,102483,99740,88782,86800,76007,75615,70750,69429
34710:105961,93105,77657,70100,69914,68654,63510,57136,41579,38896
34717:643,247,864,634,622,189,651,98,593,8
34740:85672,77835,70019,65615,123327,122826,122802,121732,121286,120729
34741:50023
34742:6082,35,19,18,17,7,10,11,3,14
34753:117322,123112,82674,79099,76291,75114,54328,46809,41620,27057
34794:75115,71576,71313,61636,36171,10,11,18,17,3
34820:121186,119812,106564,104049,103020,100868,100780,100762,99681,96571
34833:122512,119544,119543,118009,117748,116140,111974,110720,109799,109375
34837:122580,116704,110973,106617,103889,101650,93486,92372,90010,89958
34839:91227,70265,114929,113377,111288,105660,103937,103905,99201,98006
34868:119865,119603,113645,100587,76830,73806,65646,62090,52499,8420
34885:11448,400,174,80,35,19,160,98,68,131
34895:123233,122998,122001,120852,120710,120127,119464,111092,107654,105908
34896:97196,24854,114036,106257,103913,102308,97862,97366,90074,86200
34901:72026,58461,23696,84712,78588,76504,106135,96206,95756,71069
34906:37048
34917:197,33,64,186,154,98,8,144,177,216
34936:90412,34251,80,68,131,103,34,98,27,24
34973:122341,119613,118402,114996,112432,111636,101241,99412,91626,81984
34974:123321,123310,123218,122957,122420,122386,121637,121286,119965,119298
34976:114204,86646,85466,64562,28016,5582,42133,122632,122104,120861
34978:89730,82660,74893,88144,47099,123309,123204,120292,117881,116217
35005:64209,122598,122432,121983,121358,120233,120004,119768,119587,119448
35021:122145,120773,120255,112888,110223,106013,101676,84447,84326,75419
35026:55024,18214,4953,41570,105608,13687
35086:63964,60900,31225
35087:123321,123310,122957,122002,121857,121637,121366,121216,120938,120468
35092:16166,10,11,18,17,3,14,7,8,15
35127:
35150:121847,119440,117000,113938,111568,111500,110770,108687,107965,106304
35151:122002,121857,121366,121216,120468,120294,119671,119412,118817,117868
35166:49182,37773,30977
35167:81114,55959,26510,105517,70870,52484,34622,28303,9497,7833
35176:121171,108224,87567,81654,64197,51141,25859,25159
35211:75903,69907,49796,27127,46547,38284,80,68,1356,98
35212:88667,74972,59900,37528,10438,4475,244,35,19,9
35214:68,120518,117632,115140,113727,110485,104579,100879,89977,84038
35229:86051,123042,121455,115473,115092,113053,110513,106099,105742,98438
35231:122410,122137,121755,121365,120563,119532,117161,116336,115631,115625
35241:35943,400,174,160,13,98,251,441,235,371
35244:121185,119713,118235,117685,113340,104929,101084,98172,94948,93999
35251:36672,80,68,131,103,98,34,226,81,10
35255:122846,115968,115919,115501,115193,114605,114494,111691,110933,110866
35274:120257,119200,106064,90736,62507,41465,34561,17670,12022,118829
35275:95271,90894,88339,84355,80161,78788,72945,71515,66191,62536
35289:7859,1206,1527,189,1523,1304,144,261,1447,1352
35296:122773,121972,121708,119173,117688,116367,115082,114809,112713,111996
35297:56113,11800,839,80,621,68,131,762,103,34
35311:
35332:119447,114267,110589,110496,106323,102074,99650,97089,93375,88585
35348:123246,122776,122773,122560,122399,122068,122052,121972,121851,121708
35365:90261,70019,46216,123115,123050,122768,122637,122614,122600,122490
35380:123327,122826,122802,122773,121972,121732,121708,121098,120729,120658
35429:64738,10,11,18,17,3,14,7,8,15
35448:7002,104803,94373,83253,71552,71309,11556,35,19,18
35456:121647,117058,115885,114843,106950,102047,97746,84203,81704,73814
35495:101212,88603,78799,119865,119603,113645,107969,100587,76830,73806
35510:121070,120702,80411,79242,68338,66449,60412,40165,19166,68
35518:108564,107520,103869,101736,100834,83426,81253,79595,76349,72523
35525:121891,118335,115521,115464,112944,112893,112666,112242,111751,110661
35558:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
35572:122599,122361,122019,121607,121112,120671,118936,117867,117672,117421
35574:58289,10,11,18,17,3,14,7,8,15
35576:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
35582:64973,58738,40356,32261,45641,39446,10178,22713,35,19
35593:111165,91502,83714,83310,78643,74644,64306,59662,56008,55716
35623:119027,117315,116288,110033,109529,108465,108260,107165,106128,100813
35676:121676,121289,120785,120656,117800,117699,117055,116647,113413,108999
35688:109218,87503,82449,76978,69799,67594,67190,61480,59056,58550
35690:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
35691:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
35730:118117,65972,244,35,19,9,4,45,338,299
35746:22572,35,19,18,17,7,10,11,3,14
35757:27152,37196,10,11,18,17,3,14,7,8
35771:123051,117913,81954,81647,79315,78240,55340,41017,28623,24736
35788:118528,95513,48990,16804,118729,115395,104378,93495,86221,76685
35806:65615,13458,4174,58,123174,122743,118419,116772,113825,113683
35820:
35826:118259,114731,113191,112385,108601,102105,101814,101697,99792,93753
35850:122145,120773,120255,115125,112888,110223,106013,105213,101676,92154
35859:8384,35,19,197,137,98,68,33,27,78
35893:118660,106236,102342,100762,92044,77604,59499,34366,709,27647
35900:123161,122266,119636,117718,112812,106265,104875,104738,102193,99168
35901:121101,119717,115877,114228,112634,111457,109530,105801,104456,103758
35932:244,35,19,9,4,45,338,299,18,17
35941:123115,123050,122637,122614,122490,122213,122111,121997,121573,121344
35969:122369,120443,109248,105876,105262,102882,101046,97922,97114,95108
35970:24880,10,18,17,11,7,3,14,8,15
35982:120356,115445,113522,113491,112060,106081,105018,104404,103037,98886
35989:11973,244,9,137,98,68,78,45,338,299
35990:69899,117317,96031,82590,66181,118607,114114,25365,24660,46606
35999:105231,103746,11626,108134,103857,82229,61791,60209,55431,45156
36064:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
36123:122935,121335,121217,120804,118845,117999,117948,117660,116139,115387
36135:123091,122587,120376,119079,118793,116521,115818,114665,114365,112642
36176:122836,115797,115322,112323,108701,107087,105865,84403,73618,72515
36179:122692,122386,116599,116038,113096,112223,107586,105270,101441,95913
36185:108190,85150,71432,69491,69164,34866,21376,49044,29079,24917
36193:122882,98902,96253,64836,3157,123043,112720,101605,96058,88872
36196:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
36210:59826,1084,137,98,68,78,1132,918,117,127
36216:122951,118507,107197,103602,85977,83939,82896,77739,65515,64166
36221:94241,82719,963
36225:30317
36242:121891,118335,115521,115464,112944,112893,112666,112242,111751,110661
36258:36501,7851,112699,102663,76507,74917,74325,73022,59800,23883
36261:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
36268:118978,103949,77487,76230,53668,26628,10223,13411,33833,113412
36313:123161,121916,117413,115133,114917,114905,113094,108569,108337,102193
36315:98501,59623,35,19,18,17,610,7,10,1097
36319:120695,107158,101069,95141,66333,62177,33762,51845,36834,33033
36330:109876,108648,91882,79717,77964,77731,72842,65314,61688,40666
36342:69114,67026,18,17,35,19,10,7,11,3
36355:123155,105524,87928,1919,43152,20952,68,26919,98,18476
36358:121543,120926,120753,120546,119853,119609,118862,117199,116523,116024
36375:244,35,19,9,98,18,17,137,7,370
36385:60059,129,78,45,98,57,27,72,24,44
36393:60311
36418:68687
36419:122137,121365,120563,119532,117161,116336,115631,115625,114937,112791
36420:114391,106655,97944,91523,61377,35072,29020,49984,14129,18071
36468:121286,115124,115106,107720,98986,97938,92761,77419,70359,70152
36470:122416,120565,117774,117601,115920,114603,111889,110499,110396,110235
36471:120686,118112,112720,108867,98917,97493,94761,91099,88638,83825
36488:113484,106001,103489,85169,82536,48899,38653,11169,32955,67
36499:123086,122500,121646,119927,119866,118687,115565,114626,113989,111386
36508:121555,120929,119850,119542,117391,117085,108453,105124,103770,101091
36561:98467,75113,119563,111094,107948,106453,106027,100978,99221,97275
36563:117023,113115,111088,94119,88697,86595,82165,80563,75538,73387
36564:120356,115445,113522,113491,112060,105018,103037,94570,94030,93829
36585:111288,105660,103937,103905,99201,98006,93162,90945,90633,89944
36595:122773,121972,121708,119173,117688,116367,115082,114809,112713,111996
36607:49230,95123,83349,83166,65722,129,45,18,17,244
36620:120516,115652,105108,102362,95271,94890,91827,90894,88339,84355
36642:123265,122647,120324,120055,114730,113582,106414,105028,104435,104414
36656:58756,13306,16059
36689:38953
36696:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
36708:107138,101847,100000,91430,84654,70506,69819,68048,123095,121233
36723:100151,96445,105630,89362,59582,40273,68826,68501,43037,5210
36727:94793,41715
36730:119946,115449,114174,113663,113243,110024,109893,104574,104362,101051
36790:610,1097,713,918,1335,203,1144,782,1247,682
36797:121437,118214,116712,115418,114752,112507,110330,108267,106873,104063
36902:106585,93950,86872,57868,57034,92012,46210,2757,39796,119955
36948:119851,95953,122639,118512,110023,109994,105463,103573,99657,91785
36960:118701,116987,114919,113360,112010,110319,109919,109202,107970,107566
36961:122204,109702,98994,80872,61291,56742,43421,38738,27844,13565
36966:90241,23314,78,98,197,129,137,68,33,27
36979:116610,79389,38541,36370
37050:97770,87085,33628,33446,31882,10464,39299,3437,7298,7751
37053:88305,68,98,80,129,67,137,131,27,145
37054:12721
37058:68,27643,123197,123091,122896,122587,121904,121891,121676,121289
37078:118115,116904,106730,102254,77296,29681,4078,20412,14557,30764
37088:122731,120960,120915,115728,92985,92688,92455,88371,87746,75596
37143:120269,79913,78288,123115,123050,122637,122614,122490,122111,121997
37160:122954,95967,91092,83888,71795,70484,63451,62155,59730,59034
37165:122768,121164,120805,119663,119363,117807,117486,116854,115377,114918
37175:120987,118047,116700,115125,109171,105213,100534,97854,94244,89424
37177:11576,68,98,67,78,137,226,129,27,72
37178:103858,24948,35,19,197,33,64,186,18,17
37212:75664,71670,5851,37503,8961,13893,1604,17825,35,19
37222:119457,114458,113484,105461,96202,95989,95268,93469,92299,91789
37240:76735,62487,35,19,244,9,4,197,18,17
37255:
37266:119390,115426,114361,112680,111303,107171,101909,99064,95815,78040
37272:117254,116263,109801,104553,99929,94170,91709,91190,87249,84270
37291:105511,81363,66903,59114,110229,16306,7208,22943,10541,44338
37308:20209
37313:
37342:118237,116278,114544,106633,105653,104015,101564,100176,97849,92842
37358:102630,83182,81202,64135,49711,46699,43617,40534,38095,33691
37380:48932,67,68,98,225,316,156,274,24,169
37389:123146,122640,119524,119257,118487,117415,117256,115483,115341,111908
37398:
37399:122306,121244,119258,108296,93386,92881,92014,85403,80321,70794
37404:122440,122395,120217,117611,117444,116840,116729,115548,114324,114050
37443:122958,121500,121449,120640,119738,119126,117700,117041,116825,115733
37446:244,35,19,9,197,154,98,4,33,64
37480:74686,69720,60857,56965,54703,48894,47336,30357,29161,12962
37501:111464,68693,24481,118578,118169,108508,102607,88245,65354,59784
37515:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
37516:122773,121972,121708,119173,117688,116367,115082,114809,112713,111996
37521:4994,6799,5048,5715,3246,4461,3727,98,4791,1113
37523:119865,119603,113645,107969,100587,76830,73806,65646,62090,122963
37530:108419,88148,67167,48239,18251,49133,24161,9293,41668,10
37570:4446
37585:117632,113727,110485,104579,100879,84038,81288,80687,52071,39695
37588:109347,88621,86476,84814,80461,75939,71694,64464,62564,61440
37606:39395,15642,2142,10,11,18,17,3,14,7
37666:
37676:122379,91460,58740,122168,119387,114001,106775,89070,80635,76359
37692:123116,116847,112208,110862,110689,109117,107306,102575,97765,79889
37701:121286,120943,120837,120157,119134,118310,118266,118063,117982,117003
37708:
37731:103884,99508,72869,46309,37923,24530,12264,15461,35,19
37735:121070,120702,80411,79242,68338,66881,66449,60412,40165,19166
37753:122521,121432,119676,118549,118401,118111,111715,109983,109648,104661
37767:115174,16964
37790:24920
37816:119342,118861,118285,116839,116269,115925,115122,114859,112482,112275
37849:
37876:80222,68,80,98,131,103,34,67,27,137
37878:119445,99633,99119,97823,90815,90561,83350,75278,74243,71987
37910:78374
37911:99612,90445,89204,87035,69435,60057,57777,45211,30698,16100
37912:64234,10,11,18,17,3,14,7,8,15
37918:244,35,19,9,4,45,338,299,18,17
37924:65669
37934:123115,123064,123050,122637,122614,122490,122199,122111,121997,121573
37971:118156,111898,34263,121519,120269,119697,113327,103016,98945,96961
37987:34910,226,68,81,98,180,70,217,229,169
37988:105164,86479,60464,52200,39277,68,98,10662,244,80
37989:88486,121676,121289,117055,116647,113413,108376,102724,101089,100953
38028:116695,112244,103164,68806,120430,117501,57338,13166,122765,119442
38029:89927,53440,5405,116872,86718,77915,62921,25929,11586,6714
38037:57802,51343
38057:123064,121546,120582,117936,116200,116136,110759,106229,92526,90993
38073:
38080:74775,107890,31315,21244,244,35,19,9,78,98
38088:122640,119257,117415,111908,110250,108968,105044,100281,98339,93917
38108:123254,122721,121186,120375,120241,120074,119896,119410,119093,117680
38168:81228,47785,45719,7484,9612,244,35,19,9,45
38216:78608,30931,8227,11623,122851,121947,121905,120157,117183,116822
38244:35187,115761,104566,101136,63250,25580,244,9,731,35
38281:106711,77238,56772,50272,40026,118765,82972,46658,123188,105051
38362:123200,121531,119827,118457,116895,115740,115629,109091,105916,105869
38367:10,11,18,17,3,14,7,8,15,6
38376:121268,120818,118104,114615,104610,103318,100203,100182,97313,94010
38391:
38431:123327,122826,122802,121732,121098,120729,120658,119121,118055,117245
38445:43508,244,35,19,9,4,45,338,299,18
38451:122473,94260,88013,86559,71312,46332,27880,19319,5443,7931
38466:123233,122998,122001,120852,120710,120127,119464,117690,111092,107654
38480:122536,122505,122392,122375,116252,112439,109621,108881,108490,105324
38546:123083,118287,116965,116623,114743,114344,113506,112808,107246,106853
38557:59847,25530,37393,68,129,98,78,137,45,27
38578:122123,121843,118547,115664,115599,113190,108360,106100,103944,103286
38616:109914,35186,226,68,81,98,180,70,217,229
38645:66226,18857,94523,643,35,19,247,226,864,98
38648:93322,83264,60328,5232,44598,30412,20938,1625,16710,19940
38661:123236,122967,122652,122353,107388,102512,95265,94885,93554,92114
38679:116737,99575,98125,77378,71479,19076,21163,119872,119065,109205
38684:81029,122776,122560,121851,121705,121364,121302,121156,120964,120734
38685:121844,120830,118969,118877,117747,116665,116230,114093,113426,110969
38686:93694,46663,33947,9930,35,19,18,17,7,4
38691:19606,41217,10,11,18,17,3,14,7,8
38704:96163,77107,10474,115011,102563,86955,80495,76947,56449,49675
38715:129,78,45,98,57,27,72,24,44,16
38736:117094,104871,17426,68138,49763,37515,3565,197,33,64
38739:121070,120702,80411,79242,68338,60412,40165,9289,19166,122879
38766:122516,115988,115114,113335,113330,103985,103128,101888,99334,96893
38778:120315,119864,112841,109527,109106,101730,101181,99035,97798,97552
38786:
38813:93551,197,33,64,186,154,98,8,144,177
38868:121286,115124,115106,107720,98986,97938,92761,77419,70359,70152
38870:120938,118092,115645,114721,113263,112063,111017,110757,110102,107116
38878:109052,106385,96917,96636,91559,90296,88798,88154,82069,80526
38888:99983,86808,86058,66812,118749,82807,244,35,19,9
38897:840,157,197,1391,765,1290,1807,1636,2055,465
38945:26381
38967:117539,110617,97070,94354,77440,76460,65828,54008,44935,43282
38983:244,35,19,9,4,45,338,299,18,17
39003:114285,102937,91507,40221,28703,27407,112680,9296
39005:89870,68,80,98,197,137,33,131,27,103
39021:112014,108753,80335,73033,68950,60169,45551,39005,20491,68
39043:77627,112630,101733,89987,69738,60566,44872,25997,15767,11457
39049:122063,117996,75999,74354,72455,65884,58540,28792,46864,45821
39050:103802,14464,19973,17408,10,11,18,17,3,14
39052:123334,118579,117571,108871,107899,103349,83750,76876,74753,66844
39074:121588,118678,117979,111399,111001,110643,108723,107714,107150,103999
39083:28852,121906,119481,119372,115913,112746,111037,107477,104111,102845
39084:120356,115445,113522,113491,112060,106081,105018,104404,103037,94570
39092:122809,119682,105026,104515,103540,94848,92127,82429,81402,76885
39105:34509,6751,107690,61484,10,11,18,17,3,14
39158:111329,109356,106651,100272,100165,99962,98146,97325,89488,82585
39159:109809,69007,35,19,18,17,7,4,2,30
39163:106257,97366,90074,86200,82471,70886,67476,67262,62976,46437
39188:122776,122560,122068,121851,121705,121364,121302,121156,120964,120734
39232:119949,18105,40771,10,11,18,17,3,14,7
39237:67028,60739,24472,18,17,10,7,123265,122647,122421
39291:118704,95778,14444,118588,109976,108007,100318,87897,59036,56983
39295:122790,120709,120239,119529,119234,117794,117196,117090,115741,115663
39296:6606
39308:93726,91825,45717,68,51298,67,33970,98,80,225
39379:95255,68271,17806,11914,68,80,35,19,27,137
39391:121258,119919,116027,102347,100173,99314,98357,93200,88244,87636
39393:122248,119781,104518,103152,77546,76612,72615,57033,47541,44682
39394:35,19,129,68,145,45,18,17,13,154
39429:84192,3509,1091,2719,1470,3912,822,3353,2374,640
39430:52940,27134,107707,102463,100079,91157,87411,74353,102208,109402
39432:76957,68426,47452,47267,643,247,67,864,98,68
39458:122137,121365,120563,119532,117161,116336,115631,115625,114937,112791
39469:122187,118302,115790,111707,101093,92681,84550,81336,78216,76855
39515:97558,70044,61409,54174,53649,1145,400,174,160,137
39518:86543,80032,77658,77016,83770,81838,66557,48823,123216,122941
39528:102004
39555:120983,120695,120073,120070,113594,110673,107158,105426,105407,102349
39556:121286,120943,120157,118310,118266,118063,117982,117003,115221,115124
39567:109963,92577,77550,69853,50086,39163,17407,3645,35498,102182
39580:90060,123322,122951,122764,122145,121529,120773,120745,120255,118825
39592:97119,58240,121697,114228,113146,97296,96020,95905,93550,89721
39594:94553,123228,121145,120162,119139,118580,118564,116722,116289,116094
39617:118272,117242,114952,114556,109754,107707,106791,105048,99632,99216
39623:89615,80763,117514,114452,114182,113682,113338,113000,112975,109850
39652:119350,90188,81446,9207,9429,94145,93166,70155,3700
39662:50336
39693:119840,111390,79968,60837,56464,50780,281
39694:118073,69150,1084,1132,918,127,98,741,666,148
39707:85038,84127,68,80,129,98,131,7324,145,103
39718:121904,110156,109780,94724,89442,88705,88227,66128,64018,62355
39730:123248,122337,121463,120703,120636,120590,120369,120174,119936,119491
39731:120754,120142,119777,116402,104288,103975,99984,98948,97961,93670
39796:36979,115145,111234,97017,96493,93887,90226,79867,71747,65520
39821:76635,42306,98,68,80,197,129,67,24,33
39822:117492,115148,112017,106627,101254,94994,94411,93265,92817,85673
39863:30528,123334,118579,117571,114244,108871,107899,105135,103349,100719
39865:
39876:
39877:111411,61228,20313,16610,22238,15163,129,68,145,45
39878:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
39896:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
39903:123115,123050,122637,122614,122490,122111,121997,121573,121344,121204
39926:78622,118053,102371,101007,98721,89978,85269,73157,71477,67490
39927:106434,72416,4883,20194,117838,110024,109203,90353,87657,81426
39932:9238,68,129,137,98,145,78,45,13,154
39940:44207,129,10,78,45,11,18,17,3,14
39967:119955,116278,115349,112123,110361,106212,104931,103651,97301,96737
39979:123049,122970,113783,113550,110326,107923,107744,106192,106118,105708
39983:244,9,45,338,299,154,228,98,4,46
40040:100024,99115,80374,76759,75820,67604,3368,32780,119958,117469
40043:122776,122560,122068,121851,121705,121364,121302,121156,120964,120734
40053:121971,112237,109788,108011,103737,100174,90984,90310,80675,78992
40055:122935,121335,121217,120804,118845,117999,117948,117660,116139,115387
40069:120205,70142,118964,105234,86887,74559,72397,63253,60114,53162
40098:122776,122560,122068,121851,121705,121364,121302,121156,120964,120734
40101:117211,105303,34182,10,18,17,9621,7,11,2109
40115:86554,67172,37321,68,129,98,226,78,45,24
40120:35612
40123:104493,87883,83613,79927,65874,62451,57864,112170,106344,103783
40129:4416,78,98,129,137,370,68,206,10,27
40149:123091,122587,120376,119385,119079,118793,116714,116521,115991,115818
40158:116643,58207,45364,39819,38931,15884,21853,18878,10,11
40163:121676,121289,117055,116806,116647,115757,113413,108376,106774,106709
40189:109218,82449,76978,69799,67594,67190,61480,59056,58582,58550
40190:4463,35,19,18,17,7,4,2,30,27
40195:122994,112784,74586,69383,53148,112476,106593,99305,68573,3940
40196:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
40215:121181,120791,116797,108384,106092,95216,79883,77993,77209,73131
40226:16789,34487,12197,129,610,68,145,1097,45,713
40229:
40234:114629,99808,94167,81495,73902,70581,64401,57005,51284,36433
40235:122242,113846,100530,78168,76175,70506,58471,39144,35954,30905
